,index
11155,SUSD4
11156,FZD9
11157,DLX6
11158,PRDM1
11159,HIST2H4B
11160,SPECC1
11161,MUC5B
11162,RASSF8
11163,MASTL
11164,BBS1
11165,INCA1
11166,PLPPR3
11167,FHOD3
11168,CACNG3
11169,KLK6
11170,MRAP2
11171,KCNQ4
11172,PGAP3
11173,SPP1
11174,DAO
11175,OTX2
11176,MROH8
11177,CDH8
11178,GFOD1
11179,CTXN2
11180,C9orf24
11181,SAMD8
11182,DPF1
11183,FAM227A
11184,ZNF846
11185,ZBTB11
11186,MEIG1
11187,CPLX3
11188,PAX3
11189,MAATS1
11190,INSL5
11191,NKX2-2
11192,IGSF21
11193,CCDC39
11194,SHISA8
11195,CPNE6
11196,PIK3C2B
11197,NAT8
11198,IL12A
11199,PPP3CB
11200,PXDC1
11201,NTN4
11202,SLC25A33
11203,PCSK2
11204,IL23A
11205,LPO
11206,KCNB2
11207,TM6SF1
11208,PIGL
11209,ADGRA1
11210,RPS6KA2
11211,TLR4
11212,LTF
11213,GALNT14
11214,IQCD
11215,SLC1A1
11216,ALX3
11217,LRRC29
11218,GJB1
11219,PCDHB15
11220,PRDM16
11221,CLEC2L
11222,C11orf80
11223,CNMD
11224,IQCG
11225,SLC30A4
11226,POU3F3
11227,PIDD1
11228,B3GNT4
11229,OSBP2
11230,NKAIN1
11231,NMNAT2
11232,CELF3
11233,IL17B
11234,ADAM18
11235,GPR62
11236,GRIK3
11237,DSCAML1
11238,CAMK2N2
11239,GAREM1
11240,MAPK4
11241,FNDC7
11242,FGD3
11243,MOK
11244,NDUFAF5
11245,UCKL1
11246,JPH3
11247,C7orf57
11248,PLPPR4
11249,CNIH3
11250,SLC29A4
11251,ZDHHC5
11252,KCNH8
11253,ANKRD45
11254,DLL3
11255,SLITRK1
11256,CCDC151
11257,TBCEL
11258,OTUD3
11259,DLX1
11260,F5
11261,A2M
11262,TDRKH
11263,CACNG8
11264,MTFP1
11265,GTF3C4
11266,EPHA5
11267,SMOX
11268,PPP6R2
11269,SRRD
11270,ZC3H7B
11271,OIT3
11272,BCAN
11273,KCNG1
11274,PSD4
11275,NDST3
11276,RTTN
11277,PPP1R3G
11278,LOC101927853
11279,MAG
11280,CYP4X1
11281,SULT4A1
11282,HES7
11283,KCTD19
11284,STMN3
11285,SATB2
11286,FRS3
11287,CNGA4
11288,SSTR2
11289,TUBG2
11290,NPLOC4
11291,PLCB2
11292,SP7
11293,RAPGEF2
11294,P2RX6
11295,STXBP6
11296,SKA3
11297,TULP3
11298,SLC37A4
11299,KRT17
11300,SMAD2
11301,FAM43B
11302,VPS54
11303,SYNE1
11304,GPR83
11305,ASPRV1
11306,CDKL4
11307,PRMT9
11308,LRP12
11309,BRSK2
11310,SH3BP4
11311,RAB43
11312,WDR59
11313,RNF152
11314,SLC13A5
11315,CHRNA5
11316,SNRPN
11317,SYT9
11318,SEC14L2
11319,KCNT2
11320,HIPK4
11321,MSH5
11322,RNF225
11323,SLC22A5
11324,LRP8
11325,STRADB
11326,TRANK1
11327,TBR1
11328,IGFBPL1
11329,FGF14
11330,RPAP2
11331,ZFR2
11332,SNX22
11333,ZFP1
11334,SLCO4A1
11335,SALL3
11336,DCC
11337,ZNF761
11338,VAMP1
11339,KCNRG
11340,CD19
11341,TTR
11342,GADL1
11343,GPR17
11344,ASPDH
11345,MLXIPL
11346,SLC25A38
11347,TRMT1L
11348,ROBO2
11349,DPYSL5
11350,PMFBP1
11351,GPR85
11352,FAM71F2
11353,PDSS2
11354,PLXNB3
11355,PAPOLG
11356,TBL2
11357,PDGFB
11358,SCG3
11359,GJD2
11360,RFX7
11361,SNED1
11362,STK35
11363,FAM19A4
11364,CCDC65
11365,DRAXIN
11366,RICTOR
11367,PHF24
11368,SHANK3
11369,RIMBP2
11370,LCN2
11371,SLC11A2
11372,CNIH2
11373,RESP18
11374,DNAI1
11375,TAOK1
11376,INSM1
11377,SMAD7
11378,SFXN2
11379,CACNG2
11380,KCNJ3
11381,TRIM33
11382,TECPR2
11383,SPOCK3
11384,SPOCK1
11385,MGAT5B
11386,CACNA1I
11387,PPP4R2
11388,KIF20A
11389,USP6NL
11390,SLC6A1
11391,NEFH
11392,NGEF
11393,GABRA5
11394,DDI1
11395,USP31
11396,ZFHX4
11397,MMP25
11398,CHGA
11399,TBCD
11400,DOK6
11401,USP24
11402,WDR20
11403,RIMS4
11404,TMEM145
11405,CCDC78
11406,PPP1R32
11407,ADRA2B
11408,KBTBD8
11409,GPR45
11410,CRIP3
11411,PPEF1
11412,PDE10A
11413,MOBP
11414,MARCH4
11415,SLC4A10
11416,NME9
11417,CD160
11418,SUPT16H
11419,COMP
11420,GAL3ST4
11421,PDPR
11422,HPCAL4
11423,C16orf45
11424,SHANK1
11425,PDE6A
11426,TET1
11427,MACO1
11428,MIA
11429,LRFN5
11430,GAD2
11431,CLDN18
11432,EN1
11433,DCT
11434,ZIK1
11435,XK
11436,NHLRC1
11437,SLC25A28
11438,NPAS3
11439,PAQR9
11440,DCX
11441,ZNHIT6
11442,ASIC2
11443,ST6GALNAC3
11444,FBN2
11445,STK32C
11446,ST18
11447,RALGDS
11448,WNT6
11449,FAM184A
11450,SV2A
11451,CNDP1
11452,RBFOX1
11453,SEPT3
11454,SIX3
11455,SCRN2
11456,ZMIZ2
11457,RAB3B
11458,GDAP1
11459,SNAP91
11460,Hmgb1
11461,KIF18B
11462,SEL1L3
11463,C10orf90
11464,GNRH1
11465,SAMD4A
11466,SH2D5
11467,CDH22
11468,ALPI
11469,CYP11A1
11470,LIN7B
11471,RAB26
11472,ZNF12
11473,CHEK1
11474,CDH23
11475,PRR36
11476,MICAL3
11477,UBXN2B
11478,FAM166A
11479,RAB5A
11480,GRIK4
11481,DRC7
11482,DNA2
11483,WDYHV1
11484,PCDHB3
11485,PCDH15
11486,NPR3
11487,VAT1L
11488,HDX
11489,DDX25
11490,MYCBPAP
11491,TMEM68
11492,NCAPD3
11493,MTBP
11494,CAMKV
11495,SBK1
11496,TET3
11497,STRN
11498,HPX
11499,C3orf62
11500,ICA1L
11501,FOXO6
11502,MMP28
11503,NFRKB
11504,ARX
11505,PHACTR3
11506,C1orf146
11507,OR2H2
11508,CRB2
11509,P4HTM
11510,JAKMIP2
11511,SLCO1B3
11512,PLCL2
11513,GABRA6
11514,SLC30A10
11515,DDAH1
11516,FREM1
11517,KCNIP4
11518,SIGLEC9
11519,C11orf53
11520,WASHC4
11521,QSER1
11522,RHBDL3
11523,RNASEL
11524,OPRL1
11525,LOC102723903
11526,HCN4
11527,DRP2
11528,METTL15
11529,MTHFD2
11530,FAM221B
11531,LAIR1
11532,SLC1A3
11533,PIP4P2
11534,SPIDR
11535,TIMM21
11536,ZNF526
11537,PCDH9
11538,HOXA2
11539,SOGA1
11540,TNKS
11541,SNX8
11542,RPAP1
11543,PPFIA2
11544,TMOD2
11545,HRASLS5
11546,TRAPPC8
11547,ULK3
11548,STMN4
11549,ALDOB
11550,RXFP1
11551,DNAH2
11552,RPUSD3
11553,DPP10
11554,PPP1R1B
11555,SLC6A17
11556,ZDHHC1
11557,ATP13A5
11558,MPPED1
11559,KIRREL2
11560,SRCIN1
11561,SMCO3
11562,C12orf56
11563,PADI2
11564,OLFM3
11565,SLC7A10
11566,FZD5
11567,KL
11568,MYO15A
11569,RASSF10
11570,UBE2M
11571,ZSWIM1
11572,CNNM1
11573,LOC102723899
11574,NEK11
11575,PEG10
11576,CNKSR2
11577,RELN
11578,FSTL5
11579,MOG
11580,TMEM35A
11581,MAPKAPK5
11582,PIK3C2A
11583,B4GALNT4
11584,C11orf88
11585,PLCXD2
11586,PCDH17
11587,RANBP17
11588,MATN1
11589,PSMA8
11590,GPD1
11591,SPAG5
11592,RAPGEF3
11593,STK39
11594,P2RX3
11595,SCRG1
11596,C2orf70
11597,PSME4
11598,APOB
11599,SEC24A
11600,SYNJ2
11601,ZNF334
11602,SOX11
11603,SNCB
11604,KATNAL2
11605,FAM166B
11606,HIST2H3A
11607,VPS45
11608,SOBP
11609,TENM1
11610,SNPH
11611,POLR1A
11612,FZD10
11613,CMC4
11614,FAM83D
11615,MAP9
11616,NRBF2
11617,SNX9
11618,SFXN5
11619,SNAP25
11620,SFI1
11621,DRC3
11622,MKX
11623,NEPRO
11624,WRAP73
11625,LRRC4
11626,ADAM21
11627,RNF135
11628,FMO3
11629,CCDC96
11630,FBXO2
11631,SYNJ1
11632,MYRIP
11633,KIF6
11634,IQUB
11635,RFX3
11636,OR5K2
11637,NADSYN1
11638,DCLK2
11639,PHYHIPL
11640,MAPK10
11641,KLK10
11642,BTC
11643,TTC9B
11644,INTS6
11645,WWC1
11646,RPS6KL1
11647,YAE1D1
11648,SETBP1
11649,HIST1H3E
11650,ACOX2
11651,LYZL6
11652,HSF2BP
11653,NNAT
11654,SPSB1
11655,TMEM245
11656,TMC7
11657,ZW10
11658,LIN28B
11659,HS3ST3A1
11660,TBC1D31
11661,HSPB3
11662,CCDC136
11663,CRYBB1
11664,SMARCAD1
11665,NPHP4
11666,MYBPC3
11667,COL2A1
11668,PPP2R2C
11669,RIMS2
11670,LRTM2
11671,ANKRD34B
11672,RNFT2
11673,PCNX2
11674,ZFHX2
11675,GDPD3
11676,KCNE5
11677,HNMT
11678,LMTK3
11679,ASIC4
11680,SEZ6L2
11681,UBIAD1
11682,WIZ
11683,CHAC1
11684,INS
11685,RASGEF1C
11686,DUSP27
11687,ZDHHC16
11688,TTBK1
11689,CLDN14
11690,NR2E1
11691,ZNF445
11692,GDAP1L1
11693,ANKRD63
11694,PDYN
11695,NRDE2
11696,PIGN
11697,GTSE1
11698,SNX13
11699,ANO4
11700,CREB3L4
11701,RBPJL
11702,CHGB
11703,HCRTR2
11704,RAD54L2
11705,TATDN3
11706,SIRT5
11707,CNR1
11708,PPP1R17
11709,PRR29
11710,RAD54L
11711,CAMK4
11712,TBC1D22B
11713,POP1
11714,PAK3
11715,ARL9
11716,SLC7A11
11717,SMCHD1
11718,RADIL
11719,CD207
11720,STUM
11721,KIF9
11722,SLC24A2
11723,TSPYL4
11724,ARID3C
11725,AJAP1
11726,NLRX1
11727,NPAS1
11728,ADNP
11729,GINS1
11730,ZBTB7B
11731,GLYCTK
11732,PATE1
11733,RCC1L
11734,CPNE4
11735,LYPD6
11736,SYBU
11737,CRTAC1
11738,KCNH4
11739,VPS37C
11740,MACROD2
11741,SPAG1
11742,KCNJ13
11743,ARR3
11744,CCDC190
11745,UBAC1
11746,NEK1
11747,CCDC169
11748,LHX1
11749,AKAP14
11750,KIF17
11751,GPR61
11752,SLC29A3
11753,CALB2
11754,CNTN3
11755,C22orf15
11756,ZNF608
11757,CPM
11758,DIAPH3
11759,MRAP
11760,NTNG1
11761,TIFAB
11762,SCHIP1
11763,FAM69C
11764,MYL1
11765,RAB39B
11766,SFTPC
11767,CCDC33
11768,ENPP6
11769,RHBG
11770,NAT2
11771,UNKL
11772,ERICH6
11773,DPH1
11774,TTBK2
11775,C2orf54
11776,SCG2
11777,POC1B
11778,MSH6
11779,CLEC1B
11780,NUDCD1
11781,DBX2
11782,STAM
11783,RBM4B
11784,NCKAP5
11785,PGM3
11786,JPH1
11787,TPD52L1
11788,SDHAF3
11789,MITF
11790,FOXG1
11791,TMEM251
11792,PVALB
11793,CDK5R2
11794,CYP4F12
11795,CASKIN1
11796,NR6A1
11797,TJAP1
11798,SHLD2
11799,HPCA
11800,MFRP
11801,HIST1H4J
11802,TCAIM
11803,P2RY12
11804,CORO6
11805,SALL2
11806,MAB21L2
11807,RGS8
11808,SPIN1
11809,SIGLECL1
11810,CADPS2
11811,WDR62
11812,CFAP221
11813,TTC30B
11814,PDCD1LG2
11815,SYT2
11816,FAM78A
11817,PCDHGC5
11818,RTKN2
11819,KCNA1
11820,SYN1
11821,CBLN1
11822,ITPKA
11823,TRUB1
11824,MCOLN3
11825,VPS50
11826,LINGO2
11827,ANKS1B
11828,RIMS3
11829,CCDC153
11830,CRYM
11831,ROBO3
11832,RNLS
11833,NCAPG
11834,SKA2
11835,KCNQ2
11836,MOB3B
11837,DOK5
11838,RHOH
11839,SCN2B
11840,CDH7
11841,B3GNT7
11842,CNR2
11843,ZNF277
11844,ZBTB24
11845,AFMID
11846,ITIH4
11847,NEURL2
11848,WASF1
11849,WDR43
11850,LRRC46
11851,ONECUT2
11852,DRD2
11853,SIK3
11854,CHI3L1
11855,KDM4D
11856,OPALIN
11857,RAPGEF4
11858,REEP1
11859,CCDC40
11860,PHC1
11861,KCNA2
11862,LHFPL3
11863,ZSWIM8
11864,LCTL
11865,ZNRF1
11866,KIF11
11867,TRPV2
11868,FAM196B
11869,TMEM56
11870,PAPLN
11871,PARP16
11872,TIMM44
11873,KIF14
11874,PAK6
11875,CRMP1
11876,PIP5K1B
11877,SPATA2
11878,RIPPLY3
11879,CHDH
11880,ZNF565
11881,BTBD16
11882,KCNJ10
11883,JPH4
11884,ZSCAN12
11885,MYBL2
11886,KCNS1
11887,HTR7
11888,SMG8
11889,XRCC2
11890,ZNF383
11891,GPR3
11892,GIMAP7
11893,FEZF2
11894,LRRTM2
11895,EREG
11896,LTK
11897,GLT1D1
11898,MYLPF
11899,RRAGB
11900,SHROOM1
11901,PRUNE2
11902,GPC5
11903,JSRP1
11904,SGMS2
11905,CDHR2
11906,KCNC3
11907,KCNG4
11908,CRHR1
11909,GABRB3
11910,MAGI3
11911,DNTT
11912,DMP1
11913,STRADA
11914,GRIK1
11915,PRICKLE2
11916,HIF3A
11917,MTMR7
11918,MRO
11919,MMEL1
11920,HHATL
11921,CSMD3
11922,REV1
11923,EXPH5
11924,PHC2
11925,TMEM81
11926,SGIP1
11927,TRIM41
11928,DYNLRB2
11929,RIOX1
11930,LMLN
11931,CCDC150
11932,FAM169A
11933,BEND4
11934,DAZ2
11935,SLC12A5
11936,SIGIRR
11937,ZDHHC12
11938,SLC25A19
11939,TMA16
11940,NEIL3
11941,GRM1
11942,PLXNA4
11943,MYBPC1
11944,FAM120C
11945,ITIH1
11946,DNAJC6
11947,FBXO48
11948,SLC25A23
11949,MID1
11950,UBXN7
11951,RGS6
11952,NSG2
11953,SAMD1
11954,TMEM135
11955,KIF13B
11956,C11orf97
11957,CCDC155
11958,PNMA8A
11959,IRX1
11960,SHC4
11961,YPEL4
11962,NTSR1
11963,ANO2
11964,ZNF496
11965,SS18L1
11966,EFCAB7
11967,MFSD2B
11968,MUC3A
11969,FOXB1
11970,CDYL2
11971,MMP24
11972,HTR2C
11973,TMEM88B
11974,HAPLN2
11975,AQP6
11976,SP1
11977,SMPD5
11978,NAV3
11979,RIMKLB
11980,TBK1
11981,HOGA1
11982,FOXM1
11983,TNR
11984,TMEM62
11985,HDAC9
11986,TLE2
11987,STARD3
11988,SLC39A6
11989,MYT1
11990,IGLON5
11991,SNX33
11992,RNF112
11993,FOXJ1
11994,GAS2L3
11995,DISP2
11996,CENPN
11997,FAT3
11998,GRIN2A
11999,ST8SIA1
12000,OLIG1
12001,MYH7B
12002,SCN3B
12003,SIRT1
12004,SAP130
12005,PRR18
12006,HEPACAM2
12007,RAB42
12008,ZNF142
12009,PPP2R5B
12010,SETD4
12011,PGGT1B
12012,ELAVL2
12013,ADCY8
12014,ZNF780B
12015,FOXR1
12016,PAK5
12017,ZZZ3
12018,ATP5MF-PTCD1
12019,ZNF253
12020,NTRK2
12021,SMC2
12022,PDE1C
12023,PBX4
12024,NOL4L
12025,SAXO2
12026,FAM228A
12027,THUMPD1
12028,NOVA2
12029,YPEL1
12030,SUGP2
12031,PLPP4
12032,TESK2
12033,KCNAB3
12034,PPP1R3F
12035,UST
12036,KIF23
12037,LRRC7
12038,MPP2
12039,GP9
12040,PLEKHM3
12041,SLC16A13
12042,USP30
12043,KIAA1024
12044,EPHX4
12045,URI1
12046,ADRA2C
12047,SGSM1
12048,CYP2C18
12049,NRG3
12050,ATP2B2
12051,PKP2
12052,AP3B2
12053,PAX6
12054,MTRF1
12055,TCP11L1
12056,SERP2
12057,CGAS
12058,C2CD4C
12059,AMHR2
12060,CFAP54
12061,PDZD7
12062,SMARCAL1
12063,ZFP30
12064,ROPN1L
12065,KIF5A
12066,ZNF462
12067,SHC3
12068,KIF20B
12069,TBC1D7
12070,XRCC3
12071,PHKG1
12072,PCLO
12073,NLRP1
12074,CCDC54
12075,SLC4A4
12076,HECW2
12077,VARS
12078,LZTS1
12079,SV2B
12080,WASF3
12081,SLC15A2
12082,RBKS
12083,RANBP10
12084,CSMD2
12085,RAB36
12086,NYAP2
12087,WSCD1
12088,ELMOD1
12089,RAC3
12090,DGKK
12091,PRTG
12092,C5orf52
12093,NUP160
12094,PTPRN
12095,DUSP26
12096,MB
12097,TTI1
12098,CCR9
12099,EFCAB12
12100,GPR150
12101,TRIM36
12102,KLF12
12103,NRAP
12104,MAP7D3
12105,FAM228B
12106,STRIP2
12107,TPPP
12108,PLPP6
12109,PCGF6
12110,PPP1R3B
12111,PDE8A
12112,EPHB1
12113,PRICKLE1
12114,CFAP65
12115,MPP4
12116,GPR84
12117,WDR17
12118,RTEL1
12119,ZFPM1
12120,CENPI
12121,TTC32
12122,MYL2
12123,STIM2
12124,KCND3
12125,HTR5A
12126,RAMP3
12127,CLDN2
12128,ADGRV1
12129,ADAM32
12130,TMEM255A
12131,SMPD3
12132,UBN1
12133,BARHL2
12134,TRMT10B
12135,PNLDC1
12136,UBE2QL1
12137,CLRN1
12138,SPATA24
12139,MC1R
12140,DDO
12141,NXPH1
12142,MPP3
12143,PKIB
12144,TRPC5
12145,RASL10B
12146,CES5A
12147,PPM1D
12148,FAM189A1
12149,ZNF773
12150,STEAP1
12151,ZBTB44
12152,MKI67
12153,GRIA1
12154,ZNF566
12155,DLGAP3
12156,CCDC187
12157,AKAIN1
12158,HS3ST2
12159,IGSF9B
12160,CHST6
12161,PDCD7
12162,YTHDF3
12163,PIM2
12164,VXN
12165,RGS7
12166,MICU3
12167,PPP1R16B
12168,EML5
12169,ELAVL3
12170,TTC19
12171,POU3F4
12172,ERMN
12173,RUFY1
12174,ANKRD34A
12175,SAPCD2
12176,TAB2
12177,SLC22A4
12178,FAN1
12179,C3orf80
12180,PSTPIP2
12181,KIT
12182,PANX2
12183,CD5L
12184,NUP107
12185,DNAH8
12186,INSC
12187,COL19A1
12188,PSD
12189,RBM15
12190,TRIM23
12191,EMX2
12192,CASC1
12193,CCSAP
12194,CHRNA3
12195,ACVR1C
12196,SLC2A3
12197,OLIG2
12198,LHB
12199,PCDHB16
12200,Hamp2
12201,GABRG2
12202,ST6GAL1
12203,IQCH
12204,CAPN12
12205,FREM2
12206,RHBDD1
12207,L3MBTL2
12208,LINGO1
12209,NRSN2
12210,DDX4
12211,FNDC11
12212,UVSSA
12213,CNPY1
12214,KCNJ12
12215,SDK2
12216,KCNJ4
12217,COCH
12218,SPEF1
12219,SRGAP3
12220,GRID1
12221,POMT1
12222,TGFBR3L
12223,NUP153
12224,F9
12225,HOXA3
12226,CLEC4F
12227,CALN1
12228,EN2
12229,GLIS1
12230,FCRL1
12231,FNDC9
12232,DLEC1
12233,KCNH6
12234,ZDHHC17
12235,ZNF653
12236,NXPE4
12237,PODXL2
12238,TTYH1
12239,AXDND1
12240,MTMR10
12241,PRKN
12242,CCDC13
12243,SLC13A3
12244,FMN1
12245,PLXNC1
12246,PDHX
12247,CITED1
12248,WNT3
12249,MAGEL2
12250,NKX2-1
12251,GALNT13
12252,VAV1
12253,AGMAT
12254,DTX1
12255,CLVS2
12256,RBM11
12257,RAB9B
12258,EPHA10
12259,DDN
12260,UNC80
12261,RNF207
12262,POLQ
12263,SOS2
12264,PLPP7
12265,MAP3K9
12266,TINF2
12267,COL25A1
12268,PPP1R1A
12269,CD22
12270,STK11IP
12271,ACMSD
12272,RUFY2
12273,PTP4A1
12274,EFNB3
12275,MYBPH
12276,PRSS41
12277,A1BG
12278,GDPD2
12279,SST
12280,TMEM179
12281,PNLIP
12282,LRRC28
12283,TMTC3
12284,IL1RAPL2
12285,IQSEC3
12286,MCF2
12287,CLVS1
12288,OVGP1
12289,GPR176
12290,SLC4A5
12291,LRRC4B
12292,TTC8
12293,LRRC71
12294,LRRTM4
12295,SLC35A5
12296,PIF1
12297,E2F7
12298,PLK5
12299,RFWD3
12300,RAVER2
12301,CWH43
12302,SLC12A2
12303,LINGO3
12304,AQP2
12305,WDR75
12306,NANP
12307,CHAD
12308,GABBR2
12309,SVIP
12310,RASSF2
12311,NSUN7
12312,VPS33B
12313,PCYOX1L
12314,CFAP206
12315,PRIMA1
12316,TENM2
12317,ATP13A4
12318,CBLN2
12319,TWNK
12320,C1orf105
12321,NECAB3
12322,ZHX3
12323,PRMT8
12324,MS4A6A
12325,ELFN2
12326,DACH2
12327,HEPACAM
12328,C4orf50
12329,EPM2A
12330,COL9A1
12331,TBC1D4
12332,TBC1D1
12333,OCM
12334,MYH14
12335,TOX2
12336,DUSP15
12337,LRRC2
12338,ZIC1
12339,PLAC1
12340,C19orf57
12341,TTC13
12342,PAN2
12343,TTC26
12344,ARMC3
12345,VPS11
12346,TOP1MT
12347,IRX6
12348,TNFSF10
12349,WDR47
12350,PRKACA
12351,SGK2
12352,CACNA1E
12353,GPR137C
12354,TMEM108
12355,GRP
12356,MLC1
12357,GNMT
12358,GSG1
12359,CEP152
12360,SRFBP1
12361,PLCD3
12362,LOC102724737
12363,POLR1B
12364,DNAH10
12365,KCNA6
12366,PWWP2A
12367,FAM186B
12368,OTUD7A
12369,CIDEB
12370,KCNG2
12371,CDHR3
12372,SLC35E2B
12373,ADORA3
12374,TTC17
12375,CECR2
12376,MMD2
12377,TPK1
12378,REEP2
12379,HAPLN4
12380,RETN
12381,KLHL28
12382,NPY
12383,NRN1L
12384,SOWAHA
12385,GABRA1
12386,MATN4
12387,PCDHGA5
12388,ZCWPW1
12389,CPVL
12390,SERPINB10
12391,SLC24A3
12392,MROH7
12393,LGI1
12394,MTHFR
12395,LRRN1
12396,FGF13
12397,UBE3C
12398,HTR2B
12399,KCNMB4
12400,EPOP
12401,STX17
12402,EPHA8
12403,CHRNA1
12404,SLCO1C1
12405,PRDM2
12406,IKZF4
12407,SLC4A8
12408,PEX11A
12409,LZTS3
12410,FOLR1
12411,HIST1H2AB
12412,CAMP
12413,FANCI
12414,ATP2B3
12415,MYO7A
12416,SEMA6D
12417,UBAP1
12418,ATP7B
12419,WRB
12420,SFXN4
12421,PRR11
12422,PCDHAC2
12423,ARNT2
12424,LRP3
12425,KCNJ9
12426,DMRTB1
12427,TMEM59L
12428,TUBGCP5
12429,RNF208
12430,MYOM3
12431,CORT
12432,TADA2A
12433,C1QL2
12434,SPATA2L
12435,SOX8
12436,ALOXE3
12437,TPRN
12438,ALX1
12439,TRPM3
12440,SHROOM2
12441,HIST1H3A
12442,HAPLN1
12443,CNTN2
12444,ZNF688
12445,ZNF358
12446,KLK9
12447,LMBRD2
12448,HUNK
12449,RGP1
12450,LRFN2
12451,SUGP1
12452,EGF
12453,RIF1
12454,HIST2H2AB
12455,PPARGC1B
12456,CD79B
12457,MARCH11
12458,FCN1
12459,GRIN2C
12460,KCNIP2
12461,MORN1
12462,B3GAT2
12463,SOX12
12464,TTPAL
12465,KIAA1549L
12466,DIRAS1
12467,PGBD5
12468,SLC35B3
12469,RABL3
12470,TAF7
12471,ASCL1
12472,OGFOD1
12473,GSX2
12474,GPR22
12475,ZNF276
12476,GFAP
12477,CARTPT
12478,EME1
12479,KCNJ2
12480,LRRC4C
12481,DLG2
12482,ZCCHC12
12483,SP2
12484,MNS1
12485,NEK2
12486,SETX
12487,CXCR2
12488,HECW1
12489,MDGA1
12490,MLIP
12491,C17orf49
12492,RAD51AP1
12493,NRG4
12494,CCL22
12495,RIN1
12496,KIFC2
12497,NRCAM
12498,NEU4
12499,TP53BP2
12500,LHX8
12501,RIT2
12502,HES3
12503,RBMX
12504,GSX1
12505,LRRC23
12506,ISLR2
12507,OTX1
12508,ZNF428
12509,SCLT1
12510,GAD1
12511,MTSS1L
12512,ITGB8
12513,FRAT1
12514,VPS25
12515,NEUROD6
12516,CCDC36
12517,ZRANB1
12518,FGF22
12519,SCN3A
12520,OPN4
12521,TBC1D12
12522,ACSM5
12523,TMEM132B
12524,CABP2
12525,EGR4
12526,RGS9
12527,PLCD4
12528,TFCP2
12529,YPEL2
12530,PPM1K
12531,CUX2
12532,NCAM2
12533,NANOS1
12534,CACNA2D4
12535,XPO6
12536,FAM155A
12537,RNF165
12538,MAP7D2
12539,C20orf173
12540,MAST1
12541,TENT4A
12542,ACTRT3
12543,CDH24
12544,SHF
12545,ARHGEF37
12546,TMEM117
12547,RLBP1
12548,RACGAP1
12549,PI4K2A
12550,EMX1
12551,MMS22L
12552,KIRREL1
12553,GABRG1
12554,RNF38
12555,RPRM
12556,TRIT1
12557,UNC5B
12558,SLAMF6
12559,KCNQ3
12560,PHACTR1
12561,LY6H
12562,PCDH11X
12563,ELAVL4
12564,GCFC2
12565,SLC20A1
12566,TMEM130
12567,GAL3ST3
12568,NKAIN3
12569,MMP20
12570,H3F3C
12571,PIGB
12572,RIMKLA
12573,UBE2C
12574,SHD
12575,WDR54
12576,SLC19A1
12577,SMG7
12578,ZNF624
12579,TSC2
12580,GRM7
12581,EFR3B
12582,AKAP5
12583,TADA2B
12584,KCNK10
12585,RAB37
12586,SLC4A3
12587,PRICKLE3
12588,KCNJ14
12589,MS4A2
12590,TAPT1
12591,KCNF1
12592,GNG13
12593,SLC25A42
12594,SLC12A9
12595,KCNH7
12596,ODF3
12597,STX18
12598,ZNF239
12599,MKRN2OS
12600,ASIC3
12601,PIP4K2B
12602,CFAP52
12603,KCNH3
12604,TYRO3
12605,THAP2
12606,ZDHHC18
12607,HS3ST5
12608,SMTNL2
12609,UBE4B
12610,TM9SF1
12611,SLC35B4
12612,SUPV3L1
12613,CSRNP2
12614,SLC39A8
12615,MAD2L1
12616,NHSL2
12617,MDH1B
12618,FRMPD2
12619,MICALCL
12620,UBE2H
12621,SFRP5
12622,PKD2L1
12623,PRCC
12624,GRM2
12625,TOP2A
12626,CHRNA4
12627,FRMD5
12628,THBS4
12629,ATOH7
12630,WDSUB1
12631,ZBTB2
12632,SLC33A1
12633,RASGRP3
12634,GPR149
12635,EFCAB11
12636,CFTR
12637,COX6A2
12638,NLGN3
12639,PRR22
12640,TNFAIP8L2
12641,BHLHA9
12642,C1QL3
12643,DOCK4
12644,DNAJC5B
12645,IL4
12646,VIPAS39
12647,UTP23
12648,OSCP1
12649,PMEL
12650,ZNF24
12651,FZD8
12652,CD300E
12653,SLC8A2
12654,PRPS1
12655,SOX10
12656,RFX4
12657,PRDM11
12658,LGI3
12659,STARD4
12660,FN3KRP
12661,ZBTB49
12662,HRH3
12663,NOL4
12664,CPLX1
12665,CTNNA2
12666,CACNA1S
12667,CERS1
12668,FMN2
12669,CLEC18B
12670,CELSR3
12671,CAPN8
12672,QPRT
12673,LYPD1
12674,FHDC1
12675,REP15
12676,CA6
12677,GRIA2
12678,PRDM15
12679,ADAMTS20
12680,SVOP
12681,SCN2A
12682,NCAPG2
12683,NTSR2
12684,TRMT5
12685,FAM163B
12686,FAM181A
12687,MATK
12688,DUOX2
12689,GAREM2
12690,C8orf34
12691,PRR12
12692,OSGEPL1
12693,RRP12
12694,RHCG
12695,MYRF
12696,FBXO16
12697,PHF8
12698,SRGAP1
12699,WNT7A
12700,HIST1H2BB
12701,RECQL4
12702,PRIM1
12703,SLC1A4
12704,TESK1
12705,LRRIQ3
12706,MBLAC1
12707,MB21D2
12708,TSC1
12709,KCTD6
12710,NEFL
12711,PNMA2
12712,OBP2A
12713,CPSF4L
12714,ZNF48
12715,JAKMIP3
12716,ASIC1
12717,PCDH20
12718,PTGDS
12719,KCNN1
12720,CDH20
12721,NAP1L3
